Area;MTU;Hydro - Actual Aggregated [MW];Nuclear  - Actual Aggregated [MW];Other renewable  - Actual Aggregated [MW];Solar  - Actual Aggregated [MW];Wind - Actual Aggregated [MW]
BZN|ES;12.06.2021 20:00 - 12.06.2021 21:00 (CET);4254;4365;98;2164;7775
BZN|ES;12.06.2021 21:00 - 12.06.2021 22:00 (CET);4173;4384;98;921;8004
BZN|ES;12.06.2021 22:00 - 12.06.2021 23:00 (CET);3994;4385;97;498;8253
BZN|ES;12.06.2021 23:00 - 13.06.2021 00:00 (CET);3602;4392;95;484;8015
BZN|ES;13.06.2021 00:00 - 13.06.2021 01:00 (CET);3297;4396;95;422;7810
BZN|ES;13.06.2021 01:00 - 13.06.2021 02:00 (CET);3232;4398;95;309;6804
BZN|ES;13.06.2021 02:00 - 13.06.2021 03:00 (CET);3155;4400;95;269;5790
BZN|ES;13.06.2021 03:00 - 13.06.2021 04:00 (CET);3199;4407;95;157;4903
BZN|ES;13.06.2021 04:00 - 13.06.2021 05:00 (CET);3137;4477;91;98;3787
BZN|ES;13.06.2021 05:00 - 13.06.2021 06:00 (CET);3510;4554;89;57;2831
BZN|ES;13.06.2021 06:00 - 13.06.2021 07:00 (CET);3330;4629;93;197;2549
BZN|ES;13.06.2021 07:00 - 13.06.2021 08:00 (CET);2823;4706;93;747;2588
BZN|ES;13.06.2021 08:00 - 13.06.2021 09:00 (CET);2442;4738;95;2919;2573
BZN|ES;13.06.2021 09:00 - 13.06.2021 10:00 (CET);2455;4762;97;5801;2364
BZN|ES;13.06.2021 10:00 - 13.06.2021 11:00 (CET);2673;4791;97;7916;2919
BZN|ES;13.06.2021 11:00 - 13.06.2021 12:00 (CET);1953;4813;95;9444;3355
BZN|ES;13.06.2021 12:00 - 13.06.2021 13:00 (CET);2217;4826;95;10453;3796
BZN|ES;13.06.2021 13:00 - 13.06.2021 14:00 (CET);1931;4843;94;10585;4090
BZN|ES;13.06.2021 14:00 - 13.06.2021 15:00 (CET);2040;4870;96;10344;4313
BZN|ES;13.06.2021 15:00 - 13.06.2021 16:00 (CET);2332;4900;94;9753;4310
BZN|ES;13.06.2021 16:00 - 13.06.2021 17:00 (CET);2427;4925;91;8821;4327
BZN|ES;13.06.2021 17:00 - 13.06.2021 18:00 (CET);2611;4931;91;7930;4126
BZN|ES;13.06.2021 18:00 - 13.06.2021 19:00 (CET);2698;4928;88;6787;3857
BZN|ES;13.06.2021 19:00 - 13.06.2021 20:00 (CET);3800;4929;91;5061;3804
BZN|ES;13.06.2021 20:00 - 13.06.2021 21:00 (CET);4474;4938;90;2520;4217
BZN|ES;13.06.2021 21:00 - 13.06.2021 22:00 (CET);4914;4944;87;963;4224
BZN|ES;13.06.2021 22:00 - 13.06.2021 23:00 (CET);4214;4944;85;562;4961
BZN|ES;13.06.2021 23:00 - 14.06.2021 00:00 (CET);4487;4951;84;492;3879
BZN|ES;14.06.2021 00:00 - 14.06.2021 01:00 (CET);3053;4954;83;433;3853
BZN|ES;14.06.2021 01:00 - 14.06.2021 02:00 (CET);3251;4956;78;363;3308
BZN|ES;14.06.2021 02:00 - 14.06.2021 03:00 (CET);3040;4961;81;359;2941
BZN|ES;14.06.2021 03:00 - 14.06.2021 04:00 (CET);3264;4966;83;343;2516
BZN|ES;14.06.2021 04:00 - 14.06.2021 05:00 (CET);2828;4972;83;222;2348
BZN|ES;14.06.2021 05:00 - 14.06.2021 06:00 (CET);3319;4978;84;110;1991
BZN|ES;14.06.2021 06:00 - 14.06.2021 07:00 (CET);4205;4981;85;260;1872
BZN|ES;14.06.2021 07:00 - 14.06.2021 08:00 (CET);4907;4979;81;856;1782
BZN|ES;14.06.2021 08:00 - 14.06.2021 09:00 (CET);5029;4980;81;2887;1397
BZN|ES;14.06.2021 09:00 - 14.06.2021 10:00 (CET);4617;4985;79;6120;1078
BZN|ES;14.06.2021 10:00 - 14.06.2021 11:00 (CET);4137;4977;85;8652;998
BZN|ES;14.06.2021 11:00 - 14.06.2021 12:00 (CET);4089;4973;81;9856;994
BZN|ES;14.06.2021 12:00 - 14.06.2021 13:00 (CET);3957;4971;85;10401;1127
BZN|ES;14.06.2021 13:00 - 14.06.2021 14:00 (CET);3902;4966;93;10658;1330
BZN|ES;14.06.2021 14:00 - 14.06.2021 15:00 (CET);3929;4960;91;10487;1528
BZN|ES;14.06.2021 15:00 - 14.06.2021 16:00 (CET);4797;4956;94;9991;1827
BZN|ES;14.06.2021 16:00 - 14.06.2021 17:00 (CET);5208;4955;95;9271;2415
BZN|ES;14.06.2021 17:00 - 14.06.2021 18:00 (CET);4859;4955;95;8533;3523
BZN|ES;14.06.2021 18:00 - 14.06.2021 19:00 (CET);4855;4955;95;7217;4285
BZN|ES;14.06.2021 19:00 - 14.06.2021 20:00 (CET);5326;4961;92;5240;5211
BZN|ES;14.06.2021 20:00 - 14.06.2021 21:00 (CET);6000;4969;91;2770;6575
BZN|ES;14.06.2021 21:00 - 14.06.2021 22:00 (CET);5911;4971;95;1027;6829
BZN|ES;14.06.2021 22:00 - 14.06.2021 23:00 (CET);5406;4972;96;566;7146
BZN|ES;14.06.2021 23:00 - 15.06.2021 00:00 (CET);4213;4980;96;513;7090
BZN|ES;15.06.2021 00:00 - 15.06.2021 01:00 (CET);3318;4980;95;424;7040
BZN|ES;15.06.2021 01:00 - 15.06.2021 02:00 (CET);2869;4977;90;399;6373
BZN|ES;15.06.2021 02:00 - 15.06.2021 03:00 (CET);3160;4981;91;402;4995
BZN|ES;15.06.2021 03:00 - 15.06.2021 04:00 (CET);3121;4982;91;399;4792
BZN|ES;15.06.2021 04:00 - 15.06.2021 05:00 (CET);2739;4984;94;363;4906
BZN|ES;15.06.2021 05:00 - 15.06.2021 06:00 (CET);2699;4986;93;280;5289
BZN|ES;15.06.2021 06:00 - 15.06.2021 07:00 (CET);2747;4988;93;282;5640
BZN|ES;15.06.2021 07:00 - 15.06.2021 08:00 (CET);4384;4987;96;759;5556
BZN|ES;15.06.2021 08:00 - 15.06.2021 09:00 (CET);5374;4987;95;2806;4148
BZN|ES;15.06.2021 09:00 - 15.06.2021 10:00 (CET);4911;4986;96;5039;3079
BZN|ES;15.06.2021 10:00 - 15.06.2021 11:00 (CET);4594;4983;94;6576;2680
BZN|ES;15.06.2021 11:00 - 15.06.2021 12:00 (CET);4340;4974;97;7302;2644
BZN|ES;15.06.2021 12:00 - 15.06.2021 13:00 (CET);4472;4962;102;7490;2860
BZN|ES;15.06.2021 13:00 - 15.06.2021 14:00 (CET);5213;4957;105;7384;3320
BZN|ES;15.06.2021 14:00 - 15.06.2021 15:00 (CET);5070;4952;103;7058;3737
BZN|ES;15.06.2021 15:00 - 15.06.2021 16:00 (CET);4064;4952;101;7544;4129
BZN|ES;15.06.2021 16:00 - 15.06.2021 17:00 (CET);4118;4949;102;7130;4503
BZN|ES;15.06.2021 17:00 - 15.06.2021 18:00 (CET);4060;4950;103;5697;4989
BZN|ES;15.06.2021 18:00 - 15.06.2021 19:00 (CET);4441;4952;106;4571;6161
BZN|ES;15.06.2021 19:00 - 15.06.2021 20:00 (CET);5507;4961;106;3328;6217
BZN|ES;15.06.2021 20:00 - 15.06.2021 21:00 (CET);6703;4963;108;1592;5070
BZN|ES;15.06.2021 21:00 - 15.06.2021 22:00 (CET);5966;4966;109;363;4739
BZN|ES;15.06.2021 22:00 - 15.06.2021 23:00 (CET);4860;4970;107;90;5308
BZN|ES;15.06.2021 23:00 - 16.06.2021 00:00 (CET);3539;4977;107;86;5876
BZN|ES;16.06.2021 00:00 - 16.06.2021 01:00 (CET);3370;4974;100;80;6224
BZN|ES;16.06.2021 01:00 - 16.06.2021 02:00 (CET);2964;4969;98;72;6009
BZN|ES;16.06.2021 02:00 - 16.06.2021 03:00 (CET);3152;4969;100;52;4593
BZN|ES;16.06.2021 03:00 - 16.06.2021 04:00 (CET);3295;4969;99;44;3809
BZN|ES;16.06.2021 04:00 - 16.06.2021 05:00 (CET);3124;4970;101;43;3088
BZN|ES;16.06.2021 05:00 - 16.06.2021 06:00 (CET);3340;4979;103;44;2532
BZN|ES;16.06.2021 06:00 - 16.06.2021 07:00 (CET);4171;4981;101;131;2017
BZN|ES;16.06.2021 07:00 - 16.06.2021 08:00 (CET);5123;4978;100;482;1903
BZN|ES;16.06.2021 08:00 - 16.06.2021 09:00 (CET);5602;4977;105;1804;1744
BZN|ES;16.06.2021 09:00 - 16.06.2021 10:00 (CET);5439;4974;106;3439;1761
BZN|ES;16.06.2021 10:00 - 16.06.2021 11:00 (CET);5019;4974;103;4646;2259
BZN|ES;16.06.2021 11:00 - 16.06.2021 12:00 (CET);4209;4971;101;6098;2874
BZN|ES;16.06.2021 12:00 - 16.06.2021 13:00 (CET);4064;4968;105;6977;3735
BZN|ES;16.06.2021 13:00 - 16.06.2021 14:00 (CET);3169;4967;108;8075;4190
BZN|ES;16.06.2021 14:00 - 16.06.2021 15:00 (CET);2908;4966;109;8452;4217
BZN|ES;16.06.2021 15:00 - 16.06.2021 16:00 (CET);2816;4964;107;8302;4539
BZN|ES;16.06.2021 16:00 - 16.06.2021 17:00 (CET);2396;4962;106;8152;5421
BZN|ES;16.06.2021 17:00 - 16.06.2021 18:00 (CET);3015;4964;108;7329;5936
BZN|ES;16.06.2021 18:00 - 16.06.2021 19:00 (CET);3251;4967;111;6507;6321
BZN|ES;16.06.2021 19:00 - 16.06.2021 20:00 (CET);4161;4968;111;4849;6663
BZN|ES;16.06.2021 20:00 - 16.06.2021 21:00 (CET);4364;4967;108;2562;7093
BZN|ES;16.06.2021 21:00 - 16.06.2021 22:00 (CET);4781;4966;106;928;7055
BZN|ES;16.06.2021 22:00 - 16.06.2021 23:00 (CET);4565;4968;104;474;6167
BZN|ES;16.06.2021 23:00 - 17.06.2021 00:00 (CET);3678;4970;103;389;5303
BZN|ES;17.06.2021 00:00 - 17.06.2021 01:00 (CET);2898;4972;98;342;5488
BZN|ES;17.06.2021 01:00 - 17.06.2021 02:00 (CET);2771;4978;94;335;4500
BZN|ES;17.06.2021 02:00 - 17.06.2021 03:00 (CET);3134;4974;97;315;3682
BZN|ES;17.06.2021 03:00 - 17.06.2021 04:00 (CET);3102;4971;96;198;2961
BZN|ES;17.06.2021 04:00 - 17.06.2021 05:00 (CET);2564;4966;95;136;2862
BZN|ES;17.06.2021 05:00 - 17.06.2021 06:00 (CET);2512;4960;95;76;2952
BZN|ES;17.06.2021 06:00 - 17.06.2021 07:00 (CET);3262;4959;96;115;3063
BZN|ES;17.06.2021 07:00 - 17.06.2021 08:00 (CET);3774;4961;97;293;3496
BZN|ES;17.06.2021 08:00 - 17.06.2021 09:00 (CET);4892;4963;100;944;2810
BZN|ES;17.06.2021 09:00 - 17.06.2021 10:00 (CET);6101;4966;104;1957;2138
BZN|ES;17.06.2021 10:00 - 17.06.2021 11:00 (CET);6125;4967;108;3595;2248
BZN|ES;17.06.2021 11:00 - 17.06.2021 12:00 (CET);5480;4966;105;4655;2635
BZN|ES;17.06.2021 12:00 - 17.06.2021 13:00 (CET);4581;4966;106;5130;3219
BZN|ES;17.06.2021 13:00 - 17.06.2021 14:00 (CET);4228;4972;106;5220;4030
BZN|ES;17.06.2021 14:00 - 17.06.2021 15:00 (CET);3226;4975;105;5316;5189
BZN|ES;17.06.2021 15:00 - 17.06.2021 16:00 (CET);2538;4976;107;5301;6268
BZN|ES;17.06.2021 16:00 - 17.06.2021 17:00 (CET);2465;4976;107;5077;5911
BZN|ES;17.06.2021 17:00 - 17.06.2021 18:00 (CET);2711;4981;114;5267;5754
BZN|ES;17.06.2021 18:00 - 17.06.2021 19:00 (CET);3084;4984;116;4702;5588
BZN|ES;17.06.2021 19:00 - 17.06.2021 20:00 (CET);4175;4982;117;3258;4999
BZN|ES;17.06.2021 20:00 - 17.06.2021 21:00 (CET);5530;4980;116;1437;4311
BZN|ES;17.06.2021 21:00 - 17.06.2021 22:00 (CET);5691;4979;115;359;3803
BZN|ES;17.06.2021 22:00 - 17.06.2021 23:00 (CET);5447;4980;115;120;3744
BZN|ES;17.06.2021 23:00 - 18.06.2021 00:00 (CET);4024;4981;115;75;3700
BZN|ES;18.06.2021 00:00 - 18.06.2021 01:00 (CET);3713;4982;108;47;3601
BZN|ES;18.06.2021 01:00 - 18.06.2021 02:00 (CET);3246;4984;105;35;3594
BZN|ES;18.06.2021 02:00 - 18.06.2021 03:00 (CET);2542;4985;103;15;3743
BZN|ES;18.06.2021 03:00 - 18.06.2021 04:00 (CET);2574;4987;105;14;3580
BZN|ES;18.06.2021 04:00 - 18.06.2021 05:00 (CET);2553;4996;104;13;3353
BZN|ES;18.06.2021 05:00 - 18.06.2021 06:00 (CET);2647;5000;106;15;3178
BZN|ES;18.06.2021 06:00 - 18.06.2021 07:00 (CET);3038;5000;107;121;3262
BZN|ES;18.06.2021 07:00 - 18.06.2021 08:00 (CET);4470;5000;106;543;3316
BZN|ES;18.06.2021 08:00 - 18.06.2021 09:00 (CET);5346;5005;107;1769;3277
BZN|ES;18.06.2021 09:00 - 18.06.2021 10:00 (CET);5220;5004;103;2994;3196
BZN|ES;18.06.2021 10:00 - 18.06.2021 11:00 (CET);4774;5000;103;4188;3476
BZN|ES;18.06.2021 11:00 - 18.06.2021 12:00 (CET);3892;4998;103;5470;3853
BZN|ES;18.06.2021 12:00 - 18.06.2021 13:00 (CET);3251;4996;110;6131;4501
BZN|ES;18.06.2021 13:00 - 18.06.2021 14:00 (CET);3079;4996;111;6649;4914
BZN|ES;18.06.2021 14:00 - 18.06.2021 15:00 (CET);2765;4999;109;6420;5527
BZN|ES;18.06.2021 15:00 - 18.06.2021 16:00 (CET);2818;4996;108;5913;6144
BZN|ES;18.06.2021 16:00 - 18.06.2021 17:00 (CET);2180;4996;108;5894;6988
BZN|ES;18.06.2021 17:00 - 18.06.2021 18:00 (CET);1978;4996;106;5054;7687
BZN|ES;18.06.2021 18:00 - 18.06.2021 19:00 (CET);2221;4994;105;4181;7904
BZN|ES;18.06.2021 19:00 - 18.06.2021 20:00 (CET);2950;4994;108;3394;7695
BZN|ES;18.06.2021 20:00 - 18.06.2021 21:00 (CET);3318;4995;111;1656;7715
BZN|ES;18.06.2021 21:00 - 18.06.2021 22:00 (CET);3542;4995;110;545;6684
BZN|ES;18.06.2021 22:00 - 18.06.2021 23:00 (CET);3632;4996;111;194;5766
BZN|ES;18.06.2021 23:00 - 19.06.2021 00:00 (CET);2632;4999;110;150;4990
BZN|ES;19.06.2021 00:00 - 19.06.2021 01:00 (CET);3520;4997;103;126;3864
BZN|ES;19.06.2021 01:00 - 19.06.2021 02:00 (CET);3816;4998;103;124;2935
BZN|ES;19.06.2021 02:00 - 19.06.2021 03:00 (CET);3284;4998;104;103;2449
BZN|ES;19.06.2021 03:00 - 19.06.2021 04:00 (CET);3286;4992;105;54;2150
BZN|ES;19.06.2021 04:00 - 19.06.2021 05:00 (CET);3196;4982;105;36;2046
BZN|ES;19.06.2021 05:00 - 19.06.2021 06:00 (CET);2933;4983;103;21;2243
BZN|ES;19.06.2021 06:00 - 19.06.2021 07:00 (CET);2911;4984;103;111;2207
BZN|ES;19.06.2021 07:00 - 19.06.2021 08:00 (CET);3032;4985;99;306;2138
BZN|ES;19.06.2021 08:00 - 19.06.2021 09:00 (CET);3314;4985;101;1287;1953
BZN|ES;19.06.2021 09:00 - 19.06.2021 10:00 (CET);3825;4984;104;2621;1766
BZN|ES;19.06.2021 10:00 - 19.06.2021 11:00 (CET);4304;4982;102;3846;1798
BZN|ES;19.06.2021 11:00 - 19.06.2021 12:00 (CET);3867;4982;102;4858;2148
BZN|ES;19.06.2021 12:00 - 19.06.2021 13:00 (CET);3308;4982;102;5528;2388
BZN|ES;19.06.2021 13:00 - 19.06.2021 14:00 (CET);2576;4985;101;6140;2881
BZN|ES;19.06.2021 14:00 - 19.06.2021 15:00 (CET);2432;4984;102;6306;3495
BZN|ES;19.06.2021 15:00 - 19.06.2021 16:00 (CET);2452;4984;102;6180;4179
BZN|ES;19.06.2021 16:00 - 19.06.2021 17:00 (CET);2512;4978;104;6164;5083
BZN|ES;19.06.2021 17:00 - 19.06.2021 18:00 (CET);2341;4978;105;5785;5686
BZN|ES;19.06.2021 18:00 - 19.06.2021 19:00 (CET);2557;4978;102;5170;6291
BZN|ES;19.06.2021 19:00 - 19.06.2021 20:00 (CET);2586;4981;103;4244;6602
BZN|ES;19.06.2021 20:00 - 19.06.2021 21:00 (CET);2846;4981;104;2571;7156
BZN|ES;19.06.2021 21:00 - 19.06.2021 22:00 (CET);3259;4979;102;832;7149
BZN|ES;19.06.2021 22:00 - 19.06.2021 23:00 (CET);3055;4977;103;320;7426
BZN|ES;19.06.2021 23:00 - 20.06.2021 00:00 (CET);2862;4971;103;295;7356
BZN|ES;20.06.2021 00:00 - 20.06.2021 01:00 (CET);3309;4972;98;290;7485
BZN|ES;20.06.2021 01:00 - 20.06.2021 02:00 (CET);3630;4973;99;232;7647
BZN|ES;20.06.2021 02:00 - 20.06.2021 03:00 (CET);3699;4973;101;171;6954
BZN|ES;20.06.2021 03:00 - 20.06.2021 04:00 (CET);3352;4976;99;143;7092
BZN|ES;20.06.2021 04:00 - 20.06.2021 05:00 (CET);3549;4982;98;64;7463
BZN|ES;20.06.2021 05:00 - 20.06.2021 06:00 (CET);3813;4980;98;56;8013
BZN|ES;20.06.2021 06:00 - 20.06.2021 07:00 (CET);4226;4985;96;150;8364
BZN|ES;20.06.2021 07:00 - 20.06.2021 08:00 (CET);4443;4987;99;437;8361
BZN|ES;20.06.2021 08:00 - 20.06.2021 09:00 (CET);4676;4988;98;1642;8745
BZN|ES;20.06.2021 09:00 - 20.06.2021 10:00 (CET);5065;4989;97;3203;9147
BZN|ES;20.06.2021 10:00 - 20.06.2021 11:00 (CET);4504;4990;98;4575;9885
BZN|ES;20.06.2021 11:00 - 20.06.2021 12:00 (CET);4188;4990;95;5914;11092
BZN|ES;20.06.2021 12:00 - 20.06.2021 13:00 (CET);4749;4993;93;6187;12148
BZN|ES;20.06.2021 13:00 - 20.06.2021 14:00 (CET);4721;4994;93;6364;12479
BZN|ES;20.06.2021 14:00 - 20.06.2021 15:00 (CET);4957;4992;95;6171;12303
BZN|ES;20.06.2021 15:00 - 20.06.2021 16:00 (CET);4997;4990;95;6144;12625
BZN|ES;20.06.2021 16:00 - 20.06.2021 17:00 (CET);5169;4988;97;6001;12399
BZN|ES;20.06.2021 17:00 - 20.06.2021 18:00 (CET);5249;4989;93;5599;12381
BZN|ES;20.06.2021 18:00 - 20.06.2021 19:00 (CET);4834;4989;93;5142;12684
BZN|ES;20.06.2021 19:00 - 20.06.2021 20:00 (CET);4807;4989;95;4166;12480
BZN|ES;20.06.2021 20:00 - 20.06.2021 21:00 (CET);4753;4984;95;2100;11949
BZN|ES;20.06.2021 21:00 - 20.06.2021 22:00 (CET);4227;4986;94;710;10979
BZN|ES;20.06.2021 22:00 - 20.06.2021 23:00 (CET);4274;4986;94;278;10608
BZN|ES;20.06.2021 23:00 - 21.06.2021 00:00 (CET);3370;4987;94;219;10165
BZN|ES;21.06.2021 00:00 - 21.06.2021 01:00 (CET);2843;4986;91;161;9600
BZN|ES;21.06.2021 01:00 - 21.06.2021 02:00 (CET);3335;4984;91;141;8860
BZN|ES;21.06.2021 02:00 - 21.06.2021 03:00 (CET);3323;4990;93;141;8621
BZN|ES;21.06.2021 03:00 - 21.06.2021 04:00 (CET);3087;4992;93;141;8701
BZN|ES;21.06.2021 04:00 - 21.06.2021 05:00 (CET);3008;4997;89;141;8407
BZN|ES;21.06.2021 05:00 - 21.06.2021 06:00 (CET);2683;5001;91;139;7579
BZN|ES;21.06.2021 06:00 - 21.06.2021 07:00 (CET);2386;5002;92;197;6997
BZN|ES;21.06.2021 07:00 - 21.06.2021 08:00 (CET);3008;4954;94;770;6548
BZN|ES;21.06.2021 08:00 - 21.06.2021 09:00 (CET);3998;4863;96;2596;6263
BZN|ES;21.06.2021 09:00 - 21.06.2021 10:00 (CET);3853;4772;91;4499;6501
BZN|ES;21.06.2021 10:00 - 21.06.2021 11:00 (CET);2846;4690;94;6076;6728
BZN|ES;21.06.2021 11:00 - 21.06.2021 12:00 (CET);2710;4672;98;6941;6582
BZN|ES;21.06.2021 12:00 - 21.06.2021 13:00 (CET);2828;4639;99;7585;6159
BZN|ES;21.06.2021 13:00 - 21.06.2021 14:00 (CET);2838;4623;102;8325;6134
BZN|ES;21.06.2021 14:00 - 21.06.2021 15:00 (CET);2774;4264;103;8555;6585
BZN|ES;21.06.2021 15:00 - 21.06.2021 16:00 (CET);2715;4007;105;8510;7000
BZN|ES;21.06.2021 16:00 - 21.06.2021 17:00 (CET);2247;4010;107;8114;7543
BZN|ES;21.06.2021 17:00 - 21.06.2021 18:00 (CET);2158;4009;109;7348;8031
BZN|ES;21.06.2021 18:00 - 21.06.2021 19:00 (CET);2704;4008;109;6454;8300
BZN|ES;21.06.2021 19:00 - 21.06.2021 20:00 (CET);3362;4009;109;4681;8182
BZN|ES;21.06.2021 20:00 - 21.06.2021 21:00 (CET);4327;4010;112;2531;7777
BZN|ES;21.06.2021 21:00 - 21.06.2021 22:00 (CET);4973;4011;112;794;6213
BZN|ES;21.06.2021 22:00 - 21.06.2021 23:00 (CET);5034;4012;112;353;5587
BZN|ES;21.06.2021 23:00 - 22.06.2021 00:00 (CET);3653;4013;113;335;5620
BZN|ES;22.06.2021 00:00 - 22.06.2021 01:00 (CET);3688;4014;104;333;5109
BZN|ES;22.06.2021 01:00 - 22.06.2021 02:00 (CET);2868;4015;105;364;4967
BZN|ES;22.06.2021 02:00 - 22.06.2021 03:00 (CET);2348;4017;101;310;4771
BZN|ES;22.06.2021 03:00 - 22.06.2021 04:00 (CET);2300;4017;101;274;4595
BZN|ES;22.06.2021 04:00 - 22.06.2021 05:00 (CET);2438;4018;104;264;4419
BZN|ES;22.06.2021 05:00 - 22.06.2021 06:00 (CET);2671;4019;102;257;4036
BZN|ES;22.06.2021 06:00 - 22.06.2021 07:00 (CET);3868;4018;103;255;3739
BZN|ES;22.06.2021 07:00 - 22.06.2021 08:00 (CET);5240;4019;106;827;3266
BZN|ES;22.06.2021 08:00 - 22.06.2021 09:00 (CET);6219;4019;110;3047;2798
BZN|ES;22.06.2021 09:00 - 22.06.2021 10:00 (CET);4895;4017;107;5680;2655
BZN|ES;22.06.2021 10:00 - 22.06.2021 11:00 (CET);3825;4017;107;7784;2629
BZN|ES;22.06.2021 11:00 - 22.06.2021 12:00 (CET);3384;4015;105;9021;2723
BZN|ES;22.06.2021 12:00 - 22.06.2021 13:00 (CET);3595;4016;107;9147;2661
BZN|ES;22.06.2021 13:00 - 22.06.2021 14:00 (CET);3708;4015;110;8622;3014
BZN|ES;22.06.2021 14:00 - 22.06.2021 15:00 (CET);3477;4013;110;8424;3518
BZN|ES;22.06.2021 15:00 - 22.06.2021 16:00 (CET);2881;4012;113;8096;4090
BZN|ES;22.06.2021 16:00 - 22.06.2021 17:00 (CET);2747;4011;114;7854;4993
BZN|ES;22.06.2021 17:00 - 22.06.2021 18:00 (CET);3351;4010;112;6987;6281
BZN|ES;22.06.2021 18:00 - 22.06.2021 19:00 (CET);2947;4010;116;6316;6614
BZN|ES;22.06.2021 19:00 - 22.06.2021 20:00 (CET);3421;4010;114;4963;7421
BZN|ES;22.06.2021 20:00 - 22.06.2021 21:00 (CET);3895;4011;114;2620;8269
BZN|ES;22.06.2021 21:00 - 22.06.2021 22:00 (CET);3947;4013;116;998;8420
BZN|ES;22.06.2021 22:00 - 22.06.2021 23:00 (CET);4177;4014;115;574;8422
BZN|ES;22.06.2021 23:00 - 23.06.2021 00:00 (CET);3104;4015;112;550;7747
BZN|ES;23.06.2021 00:00 - 23.06.2021 01:00 (CET);2956;4016;106;485;7086
BZN|ES;23.06.2021 01:00 - 23.06.2021 02:00 (CET);2823;4017;101;436;6605
BZN|ES;23.06.2021 02:00 - 23.06.2021 03:00 (CET);3100;4018;100;404;6006
BZN|ES;23.06.2021 03:00 - 23.06.2021 04:00 (CET);2961;4018;100;381;6004
BZN|ES;23.06.2021 04:00 - 23.06.2021 05:00 (CET);2655;4019;100;329;6438
BZN|ES;23.06.2021 05:00 - 23.06.2021 06:00 (CET);2790;4020;99;283;6686
BZN|ES;23.06.2021 06:00 - 23.06.2021 07:00 (CET);2807;4020;104;285;6686
BZN|ES;23.06.2021 07:00 - 23.06.2021 08:00 (CET);3749;4020;104;616;6672
BZN|ES;23.06.2021 08:00 - 23.06.2021 09:00 (CET);4055;4019;105;2640;6297
BZN|ES;23.06.2021 09:00 - 23.06.2021 10:00 (CET);3739;4019;108;5992;5981
BZN|ES;23.06.2021 10:00 - 23.06.2021 11:00 (CET);3381;4018;110;8221;5556
BZN|ES;23.06.2021 11:00 - 23.06.2021 12:00 (CET);3119;4017;113;9241;5075
BZN|ES;23.06.2021 12:00 - 23.06.2021 13:00 (CET);3782;4042;112;9634;4522
BZN|ES;23.06.2021 13:00 - 23.06.2021 14:00 (CET);3908;4110;108;9590;4129
BZN|ES;23.06.2021 14:00 - 23.06.2021 15:00 (CET);3154;4118;110;9502;4073
BZN|ES;23.06.2021 15:00 - 23.06.2021 16:00 (CET);2544;4119;111;9499;4256
BZN|ES;23.06.2021 16:00 - 23.06.2021 17:00 (CET);2514;4119;112;9372;4492
BZN|ES;23.06.2021 17:00 - 23.06.2021 18:00 (CET);3241;4152;111;8884;5024
BZN|ES;23.06.2021 18:00 - 23.06.2021 19:00 (CET);2786;4322;109;8096;5944
BZN|ES;23.06.2021 19:00 - 23.06.2021 20:00 (CET);3290;4484;106;6349;6479
BZN|ES;23.06.2021 20:00 - 23.06.2021 21:00 (CET);4174;4556;112;3532;7073
BZN|ES;23.06.2021 21:00 - 23.06.2021 22:00 (CET);4383;4702;114;1306;7270
BZN|ES;23.06.2021 22:00 - 23.06.2021 23:00 (CET);4360;4888;111;684;7503
BZN|ES;23.06.2021 23:00 - 24.06.2021 00:00 (CET);2761;4923;109;616;7551
BZN|ES;24.06.2021 00:00 - 24.06.2021 01:00 (CET);2414;4977;105;617;7517
BZN|ES;24.06.2021 01:00 - 24.06.2021 02:00 (CET);2591;5032;103;616;7082
BZN|ES;24.06.2021 02:00 - 24.06.2021 03:00 (CET);2534;5054;103;616;6823
BZN|ES;24.06.2021 03:00 - 24.06.2021 04:00 (CET);2155;4863;101;617;6816
BZN|ES;24.06.2021 04:00 - 24.06.2021 05:00 (CET);1952;4745;102;611;7140
BZN|ES;24.06.2021 05:00 - 24.06.2021 06:00 (CET);2017;4696;105;565;7423
BZN|ES;24.06.2021 06:00 - 24.06.2021 07:00 (CET);2356;4645;106;538;7405
BZN|ES;24.06.2021 07:00 - 24.06.2021 08:00 (CET);3684;4642;108;1062;6999
BZN|ES;24.06.2021 08:00 - 24.06.2021 09:00 (CET);3863;4719;106;3662;6086
BZN|ES;24.06.2021 09:00 - 24.06.2021 10:00 (CET);3355;4779;108;7378;5972
BZN|ES;24.06.2021 10:00 - 24.06.2021 11:00 (CET);3974;4837;111;9498;5586
BZN|ES;24.06.2021 11:00 - 24.06.2021 12:00 (CET);3517;4857;110;10383;4886
BZN|ES;24.06.2021 12:00 - 24.06.2021 13:00 (CET);3306;4853;108;10768;4450
BZN|ES;24.06.2021 13:00 - 24.06.2021 14:00 (CET);3368;4857;109;10945;4080
BZN|ES;24.06.2021 14:00 - 24.06.2021 15:00 (CET);3113;4858;111;10898;3731
BZN|ES;24.06.2021 15:00 - 24.06.2021 16:00 (CET);2791;4856;114;10703;3610
BZN|ES;24.06.2021 16:00 - 24.06.2021 17:00 (CET);2975;4841;112;10351;3632
BZN|ES;24.06.2021 17:00 - 24.06.2021 18:00 (CET);3731;4819;111;9717;3739
