,,SerialNumber,Year,Hours,Price,Filtered Price,Demand,Hydropower,Wind,Photovoltaics,Import,Export,Coal Price in USD,Coal Price,Neutral Gas Price Index,NetConnect Germany Gas Market,CO2 Certificates,Currency US-EU,Availability Nuclear,Availability Lignites,Availabilitiy Gas,Availability Coal,Availability
11-Jan-18,2:00 AM,9003,2018,75,34.2,34.2,50290.5,1962.25,1835.25,0,5020,1098,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,3:00 AM,9004,2018,76,33,33,49799.25,1958.5,1445.5,0,5571,33,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,4:00 AM,9005,2018,77,33.05,33.05,50504.75,1961,1219.5,0,5735,340,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,5:00 AM,9006,2018,78,37.09,37.09,52115.75,1952.25,1048.5,0,5519,311,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,6:00 AM,9007,2018,79,41.5,41.5,55804.25,1942.75,903,0,5387,768,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,7:00 AM,9008,2018,80,53.07,53.07,63611.75,1955.75,941.5,0,5247,10,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,8:00 AM,9009,2018,81,57.02,57.02,68506.5,2004.75,900.25,1.25,4540,1157,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,9:00 AM,9010,2018,82,55.91,55.91,69391,2019.5,869,266.5,4520,749,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,10:00 AM,9011,2018,83,55.13,55.13,69684.25,1992.75,705.75,1620.25,4683,1293,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,11:00 AM,9012,2018,84,55.91,55.91,70200.25,1978.5,641.25,3295.25,5076,1320,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,12:00 PM,9013,2018,85,54.61,54.61,70572.5,1966.25,654.75,4445.25,4923,1418,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,1:00 PM,9014,2018,86,54.83,54.83,70220.75,1966.25,670.5,4725.5,5294,705,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,2:00 PM,9015,2018,87,54.74,54.74,69337.5,1996,859,3660.5,5767,607,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,3:00 PM,9016,2018,88,54.01,54.01,68996.5,1990.5,1140.25,2214.75,5895,60,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,4:00 PM,9017,2018,89,54.96,54.96,68727.75,1994.75,1436.5,757.75,5086,1490,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,5:00 PM,9018,2018,90,57.04,57.04,69417.5,2023.5,1757.5,28.75,4640,1768,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,6:00 PM,9019,2018,91,57.48,57.48,71001,2019.25,2087.75,0,4338,1701,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,7:00 PM,9020,2018,92,54.9,54.9,70431.25,1999,2303,0,4471,2363,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,8:00 PM,9021,2018,93,50,50,68834.5,1952.25,2364.25,0,4943,2022,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,9:00 PM,9022,2018,94,43.13,43.13,64915.75,1928,2195.25,0,5121,2062,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,10:00 PM,9023,2018,95,42.4,42.4,62179.5,1952,2253.5,0,5010,2127,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
11-Jan-18,11:00 PM,9024,2018,96,37.92,37.92,58773.75,1944.75,2425.75,0,4899,2324,95.28,79.4,19.42,19.37,7.86,1.2,9375.3,18210,9190.4,13831.2,50606.9
12-Jan-18,12:00 AM,9025,2018,97,33.09,33.09,54851,1920.5,2549,0,4935,571,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,1:00 AM,9026,2018,98,33.45,33.45,51716.25,1901.5,2722.75,0,4893,774,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,2:00 AM,9027,2018,99,34,34,50168,1905.5,2750,0,4942,961,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,3:00 AM,9028,2018,100,33.08,33.08,49671.75,1880,2963.25,0,5309,323,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,4:00 AM,9029,2018,101,33.03,33.03,50289,1863.25,3119.5,0,5218,196,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,5:00 AM,9030,2018,102,35.1,35.1,51591.75,1873.5,3404.75,0,4562,1959,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,6:00 AM,9031,2018,103,39.93,39.93,55558,1871.5,3938,0,4212,2416,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,7:00 AM,9032,2018,104,48.5,48.5,63366.5,1903.5,4511.75,0,4034,2182,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,8:00 AM,9033,2018,105,48.23,48.23,68258,1951.25,4827,0.5,3430,3046,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,9:00 AM,9034,2018,106,45.99,45.99,69341,1961.75,4855.75,140.75,3463,2975,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,10:00 AM,9035,2018,107,45.95,45.95,69983.75,1969.25,4824.25,740,3825,2407,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,11:00 AM,9036,2018,108,46.91,46.91,71055.75,1979.75,4589,1542.5,4252,1933,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,12:00 PM,9037,2018,109,48.49,48.49,71198.5,1977.25,4481.5,2129.25,4269,1857,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,1:00 PM,9038,2018,110,48.45,48.45,70918.25,1973.75,4988,2386.25,4078,2072,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,2:00 PM,9039,2018,111,45.96,45.96,69558.25,1976,5481.5,2128.75,4054,2644,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,3:00 PM,9040,2018,112,45.92,45.92,68286.25,1975.5,6126,1410.5,4081,3246,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,4:00 PM,9041,2018,113,46.5,46.5,67774.5,1990.25,6551.5,510.5,3689,3570,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,5:00 PM,9042,2018,114,50.52,50.52,68549,1990,6806.5,21.5,3681,3431,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,6:00 PM,9043,2018,115,47,47,70110.5,2007.75,6971,0,3973,3095,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,7:00 PM,9044,2018,116,44.91,44.91,69223,2000.25,7155.5,0,3605,3789,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,8:00 PM,9045,2018,117,43.01,43.01,66724.25,1948.5,7659.25,0,3596,5053,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,9:00 PM,9046,2018,118,38.79,38.79,63036.5,1945,7624.5,0,3643,4295,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,10:00 PM,9047,2018,119,35.02,35.02,60553.25,1943.75,7595.25,0,3850,3742,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
12-Jan-18,11:00 PM,9048,2018,120,33.24,33.24,57866.75,1972.25,7467.5,0,3933,3454,95.1,79.25,19.42,19.47,7.79,1.2,9372.6,18231,9606,13775.4,50985
13-Jan-18,12:00 AM,9049,2018,121,39.03,39.03,54339.5,1984.5,7524.75,0,3964,4442,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,1:00 AM,9050,2018,122,30.97,30.97,50988.25,1964.75,7677.75,0,3977,4306,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,2:00 AM,9051,2018,123,29.87,29.87,49190,1958.75,7848.5,0,3358,5187,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,3:00 AM,9052,2018,124,28.93,28.93,48029,1950,8090.75,0,2770,5420,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,4:00 AM,9053,2018,125,28.79,28.79,47680.75,1930.25,8396,0,1903,5512,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,5:00 AM,9054,2018,126,28.98,28.98,47291.25,1926,8966,0,1722,6840,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,6:00 AM,9055,2018,127,29.35,29.35,47153,1912,9914.75,0,1841,7578,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,7:00 AM,9056,2018,128,31.43,31.43,49107.75,1916,11026,0,3360,7208,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,8:00 AM,9057,2018,129,36.43,36.43,53278.75,1918.25,11933,1.25,3433,6711,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,9:00 AM,9058,2018,130,39.92,39.92,57161.75,1930.75,12958.75,171,3374,7087,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,10:00 AM,9059,2018,131,39.34,39.34,60681,1930.25,13704.25,936.75,3246,7615,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,11:00 AM,9060,2018,132,40.96,40.96,62600.25,1907,14260,1858.5,3314,7910,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,12:00 PM,9061,2018,133,41.02,41.02,63426.5,1916,14062,2547.25,3227,8052,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,1:00 PM,9062,2018,134,38.81,38.81,62770.25,1898.25,13641.75,2466.25,3191,7890,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,2:00 PM,9063,2018,135,32.16,32.16,60853.25,1876,13624.75,1925,2994,7498,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,3:00 PM,9064,2018,136,31.88,31.88,59196.75,1855.75,13987,1135.75,2965,6768,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,4:00 PM,9065,2018,137,34.86,34.86,59040.5,1856.25,14971.75,373,3121,7165,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,5:00 PM,9066,2018,138,38.9,38.9,60623.75,1866,16155,16.25,2722,7121,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,6:00 PM,9067,2018,139,37.62,37.62,63557.25,1857.5,17401,0,2669,7053,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,7:00 PM,9068,2018,140,32.86,32.86,63234,1835.75,18219,0,2872,7438,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,8:00 PM,9069,2018,141,30.59,30.59,60299.5,1824.5,18769,0,1762,8673,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,9:00 PM,9070,2018,142,29.8,29.8,55934.25,1814.75,19073.25,0,1054,9010,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,10:00 PM,9071,2018,143,29.34,29.34,54233,1832.5,19027.75,0,1286,9137,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
13-Jan-18,11:00 PM,9072,2018,144,28.8,28.8,53069.5,1817.25,18302.75,0,1240,10811,95.22,78.69421488,19.26,19.21,7.83,1.21,9374.1,17286.4,8387.1,13720,48767.6
14-Jan-18,12:00 AM,9073,2018,145,23.25,23.25,49616.5,1820.5,17520.25,0,1106,11747,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,1:00 AM,9074,2018,146,22.82,22.82,46855.75,1792.25,16639.75,0,1168,11167,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,2:00 AM,9075,2018,147,24.01,24.01,45521.25,1788,16555.25,0,1108,11246,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,3:00 AM,9076,2018,148,22.37,22.37,44339.75,1763.75,16628,0,1054,11185,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,4:00 AM,9077,2018,149,22.35,22.35,44143.5,1756,16355.75,0,1497,10766,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,5:00 AM,9078,2018,150,21.66,21.66,44086.5,1747,16565.25,0,1365,11065,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,6:00 AM,9079,2018,151,20.45,20.45,43411.5,1742.5,16914.5,0,1003,11708,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,7:00 AM,9080,2018,152,22.02,22.02,43230.75,1732,16999.75,0,996,11674,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,8:00 AM,9081,2018,153,28.09,28.09,45261,1731.75,17032.75,1.75,880,11511,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,9:00 AM,9082,2018,154,29.41,29.41,48851.75,1740,16517,482.25,633,11348,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,10:00 AM,9083,2018,155,29.74,29.74,52308,1783,15797,2292.25,540,11630,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,11:00 AM,9084,2018,156,30.13,30.13,54454.5,1741.5,15534.25,4853.75,1611,9895,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,12:00 PM,9085,2018,157,29.81,29.81,57234.25,1753.75,14973.25,6794.75,1112,10228,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,1:00 PM,9086,2018,158,29.44,29.44,56447.5,1741.25,14349.25,7309,580,10710,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,2:00 PM,9087,2018,159,29.94,29.94,54184.75,1741,13741,6238.25,1355,9546,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,3:00 PM,9088,2018,160,32.09,32.09,53579,1750.75,13493,3888,2146,8757,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,4:00 PM,9089,2018,161,34.8,34.8,53623.25,1744,13546.25,1323.5,2546,8411,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,5:00 PM,9090,2018,162,37.99,37.99,56213.25,1751.75,14936.75,63.25,2716,7759,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,6:00 PM,9091,2018,163,37.22,37.22,60882.25,1765.5,17431.75,0,2995,7179,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,7:00 PM,9092,2018,164,34.72,34.72,61637.25,1763.5,18620.75,0,2694,8070,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,8:00 PM,9093,2018,165,32.65,32.65,59874.25,1749.5,18635.5,0,2540,8468,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,9:00 PM,9094,2018,166,30.42,30.42,57798.75,1762.75,18456.5,0,2098,8667,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,10:00 PM,9095,2018,167,32.51,32.51,56270.25,1757.5,18593.75,0,2517,8408,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
14-Jan-18,11:00 PM,9096,2018,168,29.53,29.53,55568,1747,18388.75,0,2289,9492,95.22,78.69421488,19.26,19.21,7.81,1.21,9321.8,17065.7,7806.6,13201.6,47395.7
15-Jan-18,12:00 AM,9097,2018,1,23.15,23.15,52676.25,1737.25,18383,0,776,10425,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,1:00 AM,9098,2018,2,24.02,24.02,50041.75,1704.75,19070.5,0,572,11656,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,2:00 AM,9099,2018,3,23.1,23.1,48487,1683.5,19963,0,506,11044,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,3:00 AM,9100,2018,4,20.29,20.29,48341,1691.25,20004.75,0,909,10273,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,4:00 AM,9101,2018,5,22.81,22.81,48595.25,1670.5,20608.25,0,889,11142,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,5:00 AM,9102,2018,6,25.17,25.17,50814.5,1680.25,21652.25,0,963,10832,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,6:00 AM,9103,2018,7,40.7,40.7,56778.25,1725.25,22968.5,0,1754,9545,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,7:00 AM,9104,2018,8,49.91,49.91,66214.5,1763.25,23528.5,0,1524,7941,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,8:00 AM,9105,2018,9,52.73,52.73,72080.75,1781.5,25137.5,2.5,1843,7320,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,9:00 AM,9106,2018,10,43.7,43.7,73453,1776.5,26251.75,579.5,2031,7920,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,10:00 AM,9107,2018,11,32.32,32.32,74069,1717.5,26561.25,2809.75,2446,7921,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,11:00 AM,9108,2018,12,30.3,30.3,74438,1708.5,27238.25,5134,2181,8327,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,12:00 PM,9109,2018,13,29.43,29.43,75516.25,1688.75,28470.75,6564.75,1825,8791,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,1:00 PM,9110,2018,14,29.29,29.29,75638,1719.25,29502,6516.5,1427,9375,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,2:00 PM,9111,2018,15,29.42,29.42,74736,1723,30694.25,4968,1198,9583,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,3:00 PM,9112,2018,16,28.08,28.08,74598.5,1697.25,32384.75,2802,1588,9314,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,4:00 PM,9113,2018,17,24.1,24.1,74337.5,1719.75,34876,873.75,1772,9741,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,5:00 PM,9114,2018,18,30.01,30.01,75090.5,1701.5,37349.75,28.25,1497,9054,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,6:00 PM,9115,2018,19,28.04,28.04,78047.25,1686,39302,0,1312,9405,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,7:00 PM,9116,2018,20,18.08,18.08,76841.75,1687.5,40166.25,0,1459,10240,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,8:00 PM,9117,2018,21,13.59,13.59,74401.25,1696,40618.5,0,1616,9980,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,9:00 PM,9118,2018,22,10.69,10.69,69956.5,1692.25,41391.5,0,1572,10236,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,10:00 PM,9119,2018,23,10.01,10.01,67224,1714,41605.75,0,1527,10339,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
15-Jan-18,11:00 PM,9120,2018,24,-1.16,-1.16,64353.25,1716,40246,0,1552,10835,95.22,78.69421488,19.26,19.21,7.79,1.21,9377.3,17340.4,8279.3,13164,48161
16-Jan-18,12:00 AM,9121,2018,25,-9.61,-9.61,60225.5,1708,38939.75,0,1671,10727,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,1:00 AM,9122,2018,26,-6.62,-6.62,56861.5,1715.5,37999,0,814,12342,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,2:00 AM,9123,2018,27,-2.33,-2.33,54641,1717.5,37386.5,0,448,12634,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,3:00 AM,9124,2018,28,-4.92,-4.92,54079.75,1717,35706.25,0,1193,11387,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,4:00 AM,9125,2018,29,-0.08,-0.08,54578,1730.75,33864.75,0,1756,10414,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,5:00 AM,9126,2018,30,10.59,10.59,55480.75,1724.25,31841.25,0,1816,10368,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,6:00 AM,9127,2018,31,27.72,27.72,59008.25,1717.25,30870.5,0,1877,9051,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,7:00 AM,9128,2018,32,38.92,38.92,67806.5,1730.5,30007.75,0,2051,7430,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,8:00 AM,9129,2018,33,42.13,42.13,73153.25,1744.75,27501.25,0.75,2291,7075,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,9:00 AM,9130,2018,34,39.27,39.27,74307.25,1732.25,26922,244,2697,6023,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,10:00 AM,9131,2018,35,40.68,40.68,74874.25,1750.5,25969,1441,2746,5367,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,11:00 AM,9132,2018,36,37.99,37.99,75956,1765.25,25162.5,2598,2564,5851,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,12:00 PM,9133,2018,37,37.56,37.56,76379,1770.25,25467.25,3746.5,2497,5650,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,1:00 PM,9134,2018,38,36.92,36.92,76099.5,1775.5,25770.5,4008,2886,5132,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,2:00 PM,9135,2018,39,36.06,36.06,75549.5,1763.5,25825.25,3293.25,2773,5954,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,3:00 PM,9136,2018,40,34.61,34.61,74184.5,1762.75,26080.75,2223.5,2826,6160,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,4:00 PM,9137,2018,41,36.94,36.94,73926.75,1787.5,26697,937.5,2252,6570,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,5:00 PM,9138,2018,42,43.21,43.21,73962,1792.25,27530.25,52,2128,6860,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
16-Jan-18,6:00 PM,9139,2018,43,45.43,45.43,76853.25,1828.75,28449,0,2282,6690,96.01,78.05691057,19.72,19.39,7.77,1.23,9359.6,18035,9040.8,12445.6,48881
