Date;Year;Month;Area;Area.Type;Variable;Variable.Type;Generation (GWh);YoY change (%);YoY change (GWh);Cumul. Generation (GWh);Cumul. YoY change (%);Cumul. YoY change (GWh);Demand Flag
avr-21;2021;4;Denmark;EU Country;Bioenergy;Renewables;510;115;273;2115;48;684;
avr-21;2021;4;Denmark;EU Country;Solar;Renewables;196;24;38;380;24;72;
avr-21;2021;4;Denmark;EU Country;Wind;Renewables;1397;16;194;5595;-21;-1468;
avr-21;2021;4;Denmark;EU Country;Waste;Waste;131;25;26;489;14;60;
avr-21;2021;4;Estonia;EU Country;Demand;Demand;640;0;0;3052;5;152;
avr-21;2021;4;Estonia;EU Country;Production;Production;372;39;104;1768;31;417;
avr-21;2021;4;Estonia;EU Country;Net imports;Net imports;314;-19;-73;1385;-13;-206;
avr-21;2021;4;Estonia;EU Country;Statistical difference;Statistical difference;-46;217;-31;-101;145;-60;
avr-21;2021;4;Estonia;EU Country;Gas;Fossil;2;0;0;8;0;0;
avr-21;2021;4;Estonia;EU Country;Other fossil;Fossil;201;84;92;1173;74;500;
avr-21;2021;4;Estonia;EU Country;Bioenergy;Renewables;47;0;0;206;6;12;
avr-21;2021;4;Estonia;EU Country;Hydro;Renewables;1;25;0;4;24;1;
avr-21;2021;4;Estonia;EU Country;Other renewables;Renewables;3;3;0;14;-1;0;
avr-21;2021;4;Estonia;EU Country;Solar;Renewables;31;128;18;49;87;23;
avr-21;2021;4;Estonia;EU Country;Wind;Renewables;74;-9;-7;267;-31;-120;
avr-21;2021;4;Estonia;EU Country;Waste;Waste;12;17;2;47;6;3;
avr-21;2021;4;Finland;EU Country;Demand;Demand;6722;2;139;31125;8;2381;
avr-21;2021;4;Finland;EU Country;Production;Production;5655;1;38;25894;5;1156;
avr-21;2021;4;Finland;EU Country;Net imports;Net imports;1149;2;19;5923;22;1071;
avr-21;2021;4;Finland;EU Country;Statistical difference;Statistical difference;-82;-50;83;-692;-18;153;
avr-21;2021;4;Finland;EU Country;Gas;Fossil;368;27;79;2159;33;533;
avr-21;2021;4;Finland;EU Country;Hard Coal;Fossil;299;1;3;1856;29;417;
avr-21;2021;4;Finland;EU Country;Other fossil;Fossil;295;-10;-33;1833;18;276;
avr-21;2021;4;Finland;EU Country;Bioenergy;Renewables;919;-3;-24;4332;12;471;
avr-21;2021;4;Finland;EU Country;Hydro;Renewables;1279;5;61;5115;0;5;
avr-21;2021;4;Finland;EU Country;Other renewables;Renewables;7;-61;-11;56;-23;-17;
avr-21;2021;4;Finland;EU Country;Wind;Renewables;613;5;26;2589;-15;-464;
avr-21;2021;4;Finland;EU Country;Nuclear;Nuclear;1856;-4;-70;7893;-1;-88;
avr-21;2021;4;Finland;EU Country;Waste;Waste;18;45;5;61;63;24;
avr-21;2021;4;France;EU Country;Demand;Demand;37368;22;6833;176317;8;12964;
avr-21;2021;4;France;EU Country;Production;Production;38522;7;2630;184913;0;-202;
avr-21;2021;4;France;EU Country;Net imports;Net imports;-1160;-79;4453;-8942;-61;14123;
avr-21;2021;4;France;EU Country;Statistical difference;Statistical difference;6;-98;-250;345;-73;-957;
avr-21;2021;4;France;EU Country;Gas;Fossil;2731;432;2218;14869;17;2195;
avr-21;2021;4;France;EU Country;Hard Coal;Fossil;196;2143;188;1612;445;1317;
avr-21;2021;4;France;EU Country;Other fossil;Fossil;115;17;17;611;7;40;
avr-21;2021;4;France;EU Country;Bioenergy;Renewables;240;0;1;985;2;22;
avr-21;2021;4;France;EU Country;Hydro;Renewables;3750;-19;-899;22266;-3;-713;
avr-21;2021;4;France;EU Country;Solar;Renewables;1443;11;148;3771;8;281;
avr-21;2021;4;France;EU Country;Wind;Renewables;2834;26;586;14177;-12;-1851;
avr-21;2021;4;France;EU Country;Nuclear;Nuclear;27110;1;391;125991;-1;-1552;
avr-21;2021;4;France;EU Country;Waste;Waste;103;-16;-19;631;10;59;
avr-21;2021;4;Germany;EU Country;Demand;Demand;41380;14;4924;174511;4;7124;
avr-21;2021;4;Germany;EU Country;Production;Production;43483;21;7633;180100;1;1750;
avr-21;2021;4;Germany;EU Country;Net imports;Net imports;-2286;-522;-2828;-10119;-5;562;
avr-21;2021;4;Germany;EU Country;Statistical difference;Statistical difference;183;185;119;4530;-1707;4812;
avr-21;2021;4;Germany;EU Country;Gas;Fossil;6641;44;2027;29798;13;3512;
avr-21;2021;4;Germany;EU Country;Hard Coal;Fossil;3452;162;2133;15414;40;4441;
avr-21;2021;4;Germany;EU Country;Lignite;Fossil;7087;65;2786;32879;40;9390;
avr-21;2021;4;Germany;EU Country;Other fossil;Fossil;542;9;45;2423;10;219;
avr-21;2021;4;Germany;EU Country;Bioenergy;Renewables;3928;5;194;15171;-1;-179;
avr-21;2021;4;Germany;EU Country;Hydro;Renewables;1023;-11;-127;4174;-12;-554;
avr-21;2021;4;Germany;EU Country;Other renewables;Renewables;126;4;4;584;3;18;
avr-21;2021;4;Germany;EU Country;Solar;Renewables;5464;-14;-853;12208;-7;-987;
avr-21;2021;4;Germany;EU Country;Wind;Renewables;9524;9;774;43717;-26;-15426;
avr-21;2021;4;Germany;EU Country;Nuclear;Nuclear;5145;9;420;21920;4;817;
avr-21;2021;4;Germany;EU Country;Waste;Waste;550;72;231;1812;38;500;
avr-21;2021;4;Greece;EU Country;Demand;Demand;3696;9;299;16168;-2;-309;
avr-21;2021;4;Greece;EU Country;Production;Production;3334;37;901;14280;18;2171;
avr-21;2021;4;Greece;EU Country;Net imports;Net imports;192;-70;-453;1081;-71;-2668;
avr-21;2021;4;Greece;EU Country;Statistical difference;Statistical difference;171;-47;-149;807;30;188;
avr-21;2021;4;Greece;EU Country;Gas;Fossil;1715;49;564;5803;7;388;
avr-21;2021;4;Greece;EU Country;Lignite;Fossil;418;24;80;2175;-17;-456;
avr-21;2021;4;Greece;EU Country;Hydro;Renewables;178;27;38;1831;299;1372;
avr-21;2021;4;Greece;EU Country;Solar;Renewables;405;16;57;1281;10;120;
avr-21;2021;4;Greece;EU Country;Wind;Renewables;617;4;22;3190;31;747;
avr-21;2021;4;Hungary;EU Country;Demand;Demand;3510;14;443;15128;3;490;
avr-21;2021;4;Hungary;EU Country;Production;Production;2695;12;284;10948;4;371;
avr-21;2021;4;Hungary;EU Country;Net imports;Net imports;829;24;163;4218;5;196;
avr-21;2021;4;Hungary;EU Country;Statistical difference;Statistical difference;-14;42;-4;-39;-200;-77;
avr-21;2021;4;Hungary;EU Country;Gas;Fossil;593;48;191;2933;6;155;
avr-21;2021;4;Hungary;EU Country;Lignite;Fossil;248;17;37;936;-20;-236;
avr-21;2021;4;Hungary;EU Country;Other fossil;Fossil;51;12;6;217;6;13;U
avr-21;2021;4;Hungary;EU Country;Bioenergy;Renewables;101;13;12;372;6;23;
avr-21;2021;4;Hungary;EU Country;Hydro;Renewables;17;-24;-5;47;-37;-28;
avr-21;2021;4;Hungary;EU Country;Other renewables;Renewables;8;-21;-2;32;-19;-8;
avr-21;2021;4;Hungary;EU Country;Solar;Renewables;216;8;15;603;30;141;
avr-21;2021;4;Hungary;EU Country;Wind;Renewables;75;91;36;258;2;6;
avr-21;2021;4;Hungary;EU Country;Nuclear;Nuclear;1377;0;0;5512;6;317;
avr-21;2021;4;Hungary;EU Country;Waste;Waste;10;-29;-4;38;-21;-10;
avr-21;2021;4;Ireland;EU Country;Demand;Demand;2482;15;315;10487;4;393;
avr-21;2021;4;Ireland;EU Country;Production;Production;1805;0;4;8297;-3;-259;
avr-21;2021;4;Ireland;EU Country;Net imports;Net imports;84;101;42;52;-127;244;
avr-21;2021;4;Ireland;EU Country;Statistical difference;Statistical difference;593;83;269;2138;24;407;
avr-21;2021;4;Ireland;EU Country;Gas;Fossil;541;-33;-270;2110;-12;-293;
avr-21;2021;4;Ireland;EU Country;Hard Coal;Fossil;235;217;161;728;582;621;
avr-21;2021;4;Ireland;EU Country;Other fossil;Fossil;355;4;15;1272;-11;-151;
avr-21;2021;4;Ireland;EU Country;Hydro;Renewables;41;29;9;361;2;7;
avr-21;2021;4;Ireland;EU Country;Wind;Renewables;634;16;89;3826;-10;-443;
avr-21;2021;4;Italy;EU Country;Demand;Demand;21855;25;4417;93230;7;6110;
avr-21;2021;4;Italy;EU Country;Production;Production;20516;12;2141;84001;3;2505;
avr-21;2021;4;Italy;EU Country;Net imports;Net imports;2878;260;2079;14053;17;2040;
avr-21;2021;4;Italy;EU Country;Statistical difference;Statistical difference;-1539;-11;197;-4823;-25;1565;
avr-21;2021;4;Italy;EU Country;Gas;Fossil;10524;41;3034;43687;8;3049;
avr-21;2021;4;Italy;EU Country;Hard Coal;Fossil;811;-5;-47;3796;3;112;
avr-21;2021;4;Italy;EU Country;Other fossil;Fossil;356;-43;-267;1286;-52;-1420;
avr-21;2021;4;Italy;EU Country;Bioenergy;Renewables;1519;0;1;6048;1;47;
avr-21;2021;4;Italy;EU Country;Hydro;Renewables;2833;-16;-521;12237;7;797;
avr-21;2021;4;Italy;EU Country;Other renewables;Renewables;459;-4;-17;1826;-5;-99;
avr-21;2021;4;Italy;EU Country;Solar;Renewables;2426;-13;-347;7229;-9;-672;
avr-21;2021;4;Italy;EU Country;Wind;Renewables;1562;24;306;7788;10;693;
avr-21;2021;4;Italy;EU Country;Waste;Waste;26;-2;-1;104;-3;-3;
avr-21;2021;4;Latvia;EU Country;Demand;Demand;576;4;23;2502;2;53;
avr-21;2021;4;Latvia;EU Country;Production;Production;651;73;274;2538;11;261;
avr-21;2021;4;Latvia;EU Country;Net imports;Net imports;-74;-142;-251;-26;-115;-202;
avr-21;2021;4;Latvia;EU Country;Statistical difference;Statistical difference;0;-59;0;-10;202;-7;
avr-21;2021;4;Latvia;EU Country;Gas;Fossil;41;-28;-16;826;129;465;
avr-21;2021;4;Latvia;EU Country;Other fossil;Fossil;46;-11;-6;193;-11;-24;
avr-21;2021;4;Latvia;EU Country;Bioenergy;Renewables;46;-4;-2;203;-3;-6;
avr-21;2021;4;Latvia;EU Country;Hydro;Renewables;504;142;296;1272;-11;-151;
avr-21;2021;4;Latvia;EU Country;Wind;Renewables;14;19;2;44;-33;-22;
avr-21;2021;4;Lithuania;EU Country;Demand;Demand;931;7;57;4198;4;174;
avr-21;2021;4;Lithuania;EU Country;Production;Production;289;6;15;1176;-4;-48;
avr-21;2021;4;Lithuania;EU Country;Net imports;Net imports;667;5;32;3132;8;241;
avr-21;2021;4;Lithuania;EU Country;Statistical difference;Statistical difference;-25;-27;9;-110;21;-19;
avr-21;2021;4;Lithuania;EU Country;Gas;Fossil;81;82;36;400;109;209;
avr-21;2021;4;Lithuania;EU Country;Other fossil;Fossil;10;-11;-1;40;-15;-7;
avr-21;2021;4;Lithuania;EU Country;Bioenergy;Renewables;34;0;0;148;-2;-4;
avr-21;2021;4;Lithuania;EU Country;Hydro;Renewables;31;30;7;118;2;2;
avr-21;2021;4;Lithuania;EU Country;Solar;Renewables;6;-37;-3;12;-43;-9;
avr-21;2021;4;Lithuania;EU Country;Wind;Renewables;114;-17;-24;408;-37;-237;
avr-21;2021;4;Lithuania;EU Country;Waste;Waste;13;2;0;51;-4;-2;
avr-21;2021;4;Luxembourg;EU Country;Demand;Demand;311;20;52;1314;6;80;
avr-21;2021;4;Luxembourg;EU Country;Production;Production;0;;0;0;;0;
avr-21;2021;4;Luxembourg;EU Country;Net imports;Net imports;310;20;51;1317;7;83;
avr-21;2021;4;Luxembourg;EU Country;Statistical difference;Statistical difference;1;176;1;-3;2705;-3;
avr-21;2021;4;Netherlands;EU Country;Demand;Demand;8077;2;187;36277;-2;-769;
avr-21;2021;4;Netherlands;EU Country;Production;Production;9285;18;1402;39894;6;2324;
avr-21;2021;4;Netherlands;EU Country;Net imports;Net imports;-312;-158;-848;-1939;-369;-2661;
avr-21;2021;4;Netherlands;EU Country;Statistical difference;Statistical difference;-895;69;-367;-1679;35;-432;
avr-21;2021;4;Netherlands;EU Country;Gas;Fossil;4778;0;-8;21976;-8;-1835;
avr-21;2021;4;Netherlands;EU Country;Hard Coal;Fossil;1146;95;560;6171;70;2543;
avr-21;2021;4;Netherlands;EU Country;Bioenergy;Renewables;1;-81;-6;33;36;9;
avr-21;2021;4;Netherlands;EU Country;Solar;Renewables;1303;28;288;2934;44;891;
avr-21;2021;4;Netherlands;EU Country;Wind;Renewables;1457;70;598;6358;13;746;
avr-21;2021;4;Netherlands;EU Country;Nuclear;Nuclear;333;-4;-14;1372;-2;-26;
avr-21;2021;4;Netherlands;EU Country;Waste;Waste;267;-6;-16;1051;0;-5;
avr-21;2021;4;Poland;EU Country;Demand;Demand;13820;14;1731;59271;7;3650;
avr-21;2021;4;Poland;EU Country;Production;Production;12346;20;2065;52184;9;4189;
avr-21;2021;4;Poland;EU Country;Net imports;Net imports;350;-65;-653;2442;-33;-1219;
avr-21;2021;4;Poland;EU Country;Statistical difference;Statistical difference;1124;40;320;4645;17;680;
avr-21;2021;4;Poland;EU Country;Gas;Fossil;811;-18;-173;3891;0;13;
avr-21;2021;4;Poland;EU Country;Hard Coal;Fossil;5857;22;1042;26958;13;3048;
avr-21;2021;4;Poland;EU Country;Lignite;Fossil;3401;31;808;12961;18;2015;
avr-21;2021;4;Poland;EU Country;Other fossil;Fossil;227;47;73;1035;36;277;
avr-21;2021;4;Poland;EU Country;Bioenergy;Renewables;171;1;1;591;-21;-159;
avr-21;2021;4;Poland;EU Country;Hydro;Renewables;206;97;101;729;30;170;
avr-21;2021;4;Poland;EU Country;Solar;Renewables;356;40;102;744;47;238;
avr-21;2021;4;Poland;EU Country;Wind;Renewables;1316;9;111;5276;-21;-1413;
avr-21;2021;4;Portugal;EU Country;Demand;Demand;3740;7;230;16799;1;155;
avr-21;2021;4;Portugal;EU Country;Production;Production;3469;20;567;16413;5;751;
avr-21;2021;4;Portugal;EU Country;Net imports;Net imports;186;-64;-327;-386;-194;-795;
avr-21;2021;4;Portugal;EU Country;Statistical difference;Statistical difference;85;-11;-10;772;35;198;
avr-21;2021;4;Portugal;EU Country;Gas;Fossil;1387;142;814;4040;-11;-511;
avr-21;2021;4;Portugal;EU Country;Hard Coal;Fossil;129;Inf;129;370;155;225;
avr-21;2021;4;Portugal;EU Country;Other fossil;Fossil;23;35;6;90;13;10;
avr-21;2021;4;Portugal;EU Country;Bioenergy;Renewables;275;2;5;1068;-2;-27;
avr-21;2021;4;Portugal;EU Country;Hydro;Renewables;898;-14;-149;5821;13;668;
avr-21;2021;4;Portugal;EU Country;Solar;Renewables;121;28;26;403;18;62;
avr-21;2021;4;Portugal;EU Country;Wind;Renewables;636;-29;-264;4620;8;324;
avr-21;2021;4;Romania;EU Country;Demand;Demand;5001;22;913;21270;8;1518;
avr-21;2021;4;Romania;EU Country;Production;Production;4853;22;866;20891;9;1693;
avr-21;2021;4;Romania;EU Country;Net imports;Net imports;152;39;43;389;-35;-206;
avr-21;2021;4;Romania;EU Country;Statistical difference;Statistical difference;-4;-56;5;-11;-74;30;
avr-21;2021;4;Romania;EU Country;Gas;Fossil;622;15;79;3781;-2;-59;
avr-21;2021;4;Romania;EU Country;Hard Coal;Fossil;72;2;1;290;-24;-94;
avr-21;2021;4;Romania;EU Country;Lignite;Fossil;916;128;515;3432;22;628;
avr-21;2021;4;Romania;EU Country;Bioenergy;Renewables;53;58;20;212;22;39;
avr-21;2021;4;Romania;EU Country;Hydro;Renewables;1639;45;510;6480;42;1924;
avr-21;2021;4;Romania;EU Country;Solar;Renewables;130;-23;-39;360;-15;-61;
avr-21;2021;4;Romania;EU Country;Wind;Renewables;412;-34;-214;2432;-16;-478;
avr-21;2021;4;Romania;EU Country;Nuclear;Nuclear;1009;-1;-6;3904;-5;-206;
avr-21;2021;4;Slovakia;EU Country;Demand;Demand;2397;18;365;10108;4;365;
avr-21;2021;4;Slovakia;EU Country;Production;Production;2279;10;214;10148;5;464;
avr-21;2021;4;Slovakia;EU Country;Net imports;Net imports;123;-967;137;-11;-110;-131;
avr-21;2021;4;Slovakia;EU Country;Statistical difference;Statistical difference;-5;-74;14;-29;-52;31;
avr-21;2021;4;Slovakia;EU Country;Gas;Fossil;384;62;147;1674;51;566;
avr-21;2021;4;Slovakia;EU Country;Hard Coal;Fossil;14;266;10;113;38;31;
avr-21;2021;4;Slovakia;EU Country;Lignite;Fossil;114;120;62;390;4;15;
avr-21;2021;4;Slovakia;EU Country;Other fossil;Fossil;137;8;11;659;7;44;
avr-21;2021;4;Slovakia;EU Country;Bioenergy;Renewables;81;22;15;322;3;10;
avr-21;2021;4;Slovakia;EU Country;Hydro;Renewables;347;31;82;1520;2;31;
avr-21;2021;4;Slovakia;EU Country;Other renewables;Renewables;42;5;2;175;5;8;
avr-21;2021;4;Slovakia;EU Country;Solar;Renewables;50;-31;-23;138;-18;-30;
avr-21;2021;4;Slovakia;EU Country;Wind;Renewables;1;179;0;2;31;0;
avr-21;2021;4;Slovakia;EU Country;Nuclear;Nuclear;1108;-8;-92;5156;-4;-211;
avr-21;2021;4;Slovenia;EU Country;Demand;Demand;1121;16;151;4780;3;123;
avr-21;2021;4;Slovenia;EU Country;Production;Production;735;-30;-315;4735;7;318;
avr-21;2021;4;Slovenia;EU Country;Net imports;Net imports;398;-633;473;97;-66;-185;
avr-21;2021;4;Slovenia;EU Country;Statistical difference;Statistical difference;-12;102;-6;-52;21;-9;
avr-21;2021;4;Slovenia;EU Country;Gas;Fossil;39;71;16;202;35;52;
avr-21;2021;4;Slovenia;EU Country;Lignite;Fossil;314;57;114;1370;35;357;
avr-21;2021;4;Slovenia;EU Country;Other fossil;Fossil;0;;0;0;;0;
avr-21;2021;4;Slovenia;EU Country;Bioenergy;Renewables;8;11;1;35;3;1;
avr-21;2021;4;Slovenia;EU Country;Hydro;Renewables;342;20;58;1524;39;429;
avr-21;2021;4;Slovenia;EU Country;Solar;Renewables;25;-27;-9;74;-11;-9;
avr-21;2021;4;Slovenia;EU Country;Wind;Renewables;0;-18;0;2;1;0;
avr-21;2021;4;Slovenia;EU Country;Nuclear;Nuclear;0;-100;-497;1498;-26;-518;
avr-21;2021;4;Slovenia;EU Country;Waste;Waste;7;33;2;31;24;6;
avr-21;2021;4;Spain;EU Country;Demand;Demand;18960;17;2698;82119;4;3309;
avr-21;2021;4;Spain;EU Country;Production;Production;19036;14;2388;83950;8;6337;
avr-21;2021;4;Spain;EU Country;Net imports;Net imports;256;10;24;499;-85;-2746;
avr-21;2021;4;Spain;EU Country;Statistical difference;Statistical difference;-332;-46;286;-2330;14;-282;
avr-21;2021;4;Spain;EU Country;Gas;Fossil;4940;48;1610;15752;-5;-822;
avr-21;2021;4;Spain;EU Country;Hard Coal;Fossil;285;-15;-51;1319;-50;-1314;
avr-21;2021;4;Spain;EU Country;Lignite;Fossil;0;;0;0;;0;
avr-21;2021;4;Spain;EU Country;Other fossil;Fossil;126;-37;-75;574;-12;-79;
avr-21;2021;4;Spain;EU Country;Bioenergy;Renewables;342;27;72;1312;15;175;
avr-21;2021;4;Spain;EU Country;Hydro;Renewables;2913;-8;-267;16387;19;2640;
avr-21;2021;4;Spain;EU Country;Other renewables;Renewables;72;2;2;285;-2;-7;
avr-21;2021;4;Spain;EU Country;Solar;Renewables;1892;36;505;5907;28;1295;
avr-21;2021;4;Spain;EU Country;Wind;Renewables;4050;12;427;23004;29;5232;
avr-21;2021;4;Spain;EU Country;Nuclear;Nuclear;4205;3;120;18594;-4;-820;
avr-21;2021;4;Spain;EU Country;Waste;Waste;210;28;46;817;5;38;
avr-21;2021;4;Sweden;EU Country;Demand;Demand;11538;6;635;53732;6;3235;
avr-21;2021;4;Sweden;EU Country;Production;Production;14284;8;1028;60452;0;-129;
avr-21;2021;4;Sweden;EU Country;Net imports;Net imports;-3044;18;-459;-7837;-30;3427;
avr-21;2021;4;Sweden;EU Country;Statistical difference;Statistical difference;298;29;66;1117;-5;-63;
avr-21;2021;4;Sweden;EU Country;Bioenergy;Renewables;780;69;319;3772;32;918;
avr-21;2021;4;Sweden;EU Country;Hydro;Renewables;5883;-8;-508;27356;4;1037;
avr-21;2021;4;Sweden;EU Country;Wind;Renewables;2652;9;216;9547;-19;-2186;
avr-21;2021;4;Sweden;EU Country;Nuclear;Nuclear;4969;25;1001;19777;1;102;
mai-21;2021;5;Austria;EU Country;Demand;Demand;4922;8;377;26613;4;937;
mai-21;2021;5;Austria;EU Country;Production;Production;5244;19;852;21564;-2;-433;
mai-21;2021;5;Austria;EU Country;Net imports;Net imports;-481;926;-435;3679;64;1434;
mai-21;2021;5;Austria;EU Country;Statistical difference;Statistical difference;160;-20;-41;1371;-4;-64;
mai-21;2021;5;Austria;EU Country;Gas;Fossil;264;219;181;4765;13;544;
mai-21;2021;5;Austria;EU Country;Hard Coal;Fossil;0;;0;0;-100;-332;
mai-21;2021;5;Austria;EU Country;Other fossil;Fossil;16;0;0;80;-1;-1;
mai-21;2021;5;Austria;EU Country;Bioenergy;Renewables;130;-14;-21;653;-14;-105;
mai-21;2021;5;Austria;EU Country;Hydro;Renewables;3820;18;574;11957;-3;-317;
mai-21;2021;5;Austria;EU Country;Other renewables;Renewables;0;0;0;0;-1;0;
mai-21;2021;5;Austria;EU Country;Solar;Renewables;116;13;13;378;-12;-52;
mai-21;2021;5;Austria;EU Country;Wind;Renewables;824;15;104;3368;-5;-169;
mai-21;2021;5;Austria;EU Country;Waste;Waste;74;0;0;362;-1;-2;
mai-21;2021;5;Belgium;EU Country;Demand;Demand;6775;8;500;36157;6;2152;
mai-21;2021;5;Belgium;EU Country;Production;Production;7436;9;624;40844;18;6116;
mai-21;2021;5;Belgium;EU Country;Net imports;Net imports;-631;31;-150;-4307;668;-3746;
mai-21;2021;5;Belgium;EU Country;Statistical difference;Statistical difference;-30;-46;25;-380;135;-218;
mai-21;2021;5;Belgium;EU Country;Gas;Fossil;1298;-16;-239;9274;8;658;
mai-21;2021;5;Belgium;EU Country;Other fossil;Fossil;479;11;48;2576;16;351;
mai-21;2021;5;Belgium;EU Country;Bioenergy;Renewables;81;-65;-151;819;-19;-196;
mai-21;2021;5;Belgium;EU Country;Hydro;Renewables;16;71;7;110;15;14;
mai-21;2021;5;Belgium;EU Country;Solar;Renewables;630;-8;-53;1972;5;102;
mai-21;2021;5;Belgium;EU Country;Wind;Renewables;938;29;213;5317;4;222;
mai-21;2021;5;Belgium;EU Country;Nuclear;Nuclear;3836;26;801;19907;33;4939;
mai-21;2021;5;Belgium;EU Country;Waste;Waste;158;0;0;867;3;24;
mai-21;2021;5;Bulgaria;EU Country;Demand;Demand;2679;6;142;16573;3;558;
mai-21;2021;5;Bulgaria;EU Country;Production;Production;3207;19;501;18773;10;1650;
mai-21;2021;5;Bulgaria;EU Country;Net imports;Net imports;-562;311;-425;-2410;141;-1412;
mai-21;2021;5;Bulgaria;EU Country;Statistical difference;Statistical difference;35;-211;66;210;-291;321;
mai-21;2021;5;Bulgaria;EU Country;Gas;Fossil;147;45;46;1206;14;144;
mai-21;2021;5;Bulgaria;EU Country;Hard Coal;Fossil;47;15;6;236;13;27;
mai-21;2021;5;Bulgaria;EU Country;Lignite;Fossil;1304;44;396;6826;7;422;
mai-21;2021;5;Bulgaria;EU Country;Bioenergy;Renewables;21;-3;-1;107;-2;-2;
mai-21;2021;5;Bulgaria;EU Country;Hydro;Renewables;587;42;173;2671;101;1339;
mai-21;2021;5;Bulgaria;EU Country;Solar;Renewables;164;11;16;569;-1;-8;
mai-21;2021;5;Bulgaria;EU Country;Wind;Renewables;99;-19;-23;625;-18;-141;
mai-21;2021;5;Bulgaria;EU Country;Nuclear;Nuclear;834;-12;-112;6522;-2;-126;
mai-21;2021;5;Bulgaria;EU Country;Waste;Waste;2;-29;-1;11;-30;-5;
mai-21;2021;5;Croatia;EU Country;Demand;Demand;1342;12;140;7404;8;529;
mai-21;2021;5;Croatia;EU Country;Production;Production;979;24;191;6251;41;1821;
mai-21;2021;5;Croatia;EU Country;Net imports;Net imports;362;-14;-61;980;-59;-1419;
mai-21;2021;5;Croatia;EU Country;Statistical difference;Statistical difference;1;-111;10;173;277;127;
mai-21;2021;5;Croatia;EU Country;Gas;Fossil;85;-60;-125;991;-8;-92;
mai-21;2021;5;Croatia;EU Country;Hard Coal;Fossil;1;Inf;1;383;59;142;
mai-21;2021;5;Croatia;EU Country;Other fossil;Fossil;0;;0;33;156;20;
mai-21;2021;5;Croatia;EU Country;Bioenergy;Renewables;44;4;1;225;6;13;
mai-21;2021;5;Croatia;EU Country;Hydro;Renewables;647;113;344;3451;83;1570;
mai-21;2021;5;Croatia;EU Country;Other renewables;Renewables;42;9;4;204;8;16;
mai-21;2021;5;Croatia;EU Country;Solar;Renewables;10;8;1;32;1;0;
mai-21;2021;5;Croatia;EU Country;Wind;Renewables;147;-20;-36;918;19;147;
mai-21;2021;5;Croatia;EU Country;Waste;Waste;3;37;1;13;44;4;
mai-21;2021;5;Cyprus;EU Country;Demand;Demand;295;7;19;1539;-29;-642;
mai-21;2021;5;Cyprus;EU Country;Production;Production;315;6;17;1613;-27;-610;
mai-21;2021;5;Cyprus;EU Country;Net imports;Net imports;0;;0;0;;0;
mai-21;2021;5;Cyprus;EU Country;Statistical difference;Statistical difference;-21;-6;1;-74;76;-32;
mai-21;2021;5;Cyprus;EU Country;Other fossil;Fossil;297;9;24;1504;-27;-550;
mai-21;2021;5;Cyprus;EU Country;Wind;Renewables;19;-27;-7;109;-35;-60;
mai-21;2021;5;Czech Republic;EU Country;Demand;Demand;5358;13;636;29413;7;1831;
mai-21;2021;5;Czech Republic;EU Country;Production;Production;5437;-2;-120;32520;5;1542;
mai-21;2021;5;Czech Republic;EU Country;Net imports;Net imports;-28;-96;742;-2854;-6;184;
mai-21;2021;5;Czech Republic;EU Country;Statistical difference;Statistical difference;-51;-21;14;-253;-29;105;
mai-21;2021;5;Czech Republic;EU Country;Gas;Fossil;242;-39;-157;2815;18;427;
mai-21;2021;5;Czech Republic;EU Country;Hard Coal;Fossil;114;15;15;966;30;221;
mai-21;2021;5;Czech Republic;EU Country;Lignite;Fossil;1538;4;63;11563;1;60;
mai-21;2021;5;Czech Republic;EU Country;Other fossil;Fossil;205;-16;-39;1059;-14;-172;
mai-21;2021;5;Czech Republic;EU Country;Bioenergy;Renewables;226;26;46;1084;26;227;
mai-21;2021;5;Czech Republic;EU Country;Hydro;Renewables;261;132;149;1175;61;447;
mai-21;2021;5;Czech Republic;EU Country;Other renewables;Renewables;202;2;5;995;0;-4;
mai-21;2021;5;Czech Republic;EU Country;Solar;Renewables;255;-6;-17;799;-18;-174;
mai-21;2021;5;Czech Republic;EU Country;Wind;Renewables;73;58;27;295;-16;-56;
mai-21;2021;5;Czech Republic;EU Country;Nuclear;Nuclear;2303;-9;-216;11688;5;574;
mai-21;2021;5;Czech Republic;EU Country;Waste;Waste;18;44;6;80;-8;-7;
mai-21;2021;5;Denmark;EU Country;Demand;Demand;2892;8;211;15583;8;1114;
mai-21;2021;5;Denmark;EU Country;Production;Production;2345;9;197;14684;5;758;
mai-21;2021;5;Denmark;EU Country;Net imports;Net imports;727;25;144;1318;42;391;
mai-21;2021;5;Denmark;EU Country;Statistical difference;Statistical difference;-181;264;-131;-420;9;-35;
mai-21;2021;5;Denmark;EU Country;Gas;Fossil;219;67;88;1445;68;585;
mai-21;2021;5;Denmark;EU Country;Hard Coal;Fossil;260;6;14;2652;34;677;
mai-21;2021;5;Denmark;EU Country;Other fossil;Fossil;38;101;19;180;67;72;
mai-21;2021;5;Denmark;EU Country;Bioenergy;Renewables;414;135;238;2528;57;921;
mai-21;2021;5;Denmark;EU Country;Solar;Renewables;167;-13;-25;547;9;47;
mai-21;2021;5;Denmark;EU Country;Wind;Renewables;1114;-12;-153;6710;-19;-1621;
mai-21;2021;5;Denmark;EU Country;Waste;Waste;133;14;16;622;14;77;
